"Commodity","Country","UOM","Category","SubCategory","YearNum","FoodValue"
"Meats","WORLD","percent","Food dollars","Foods",2023,-3.462137935
"Nuts","WORLD","percent","Food dollars","Foods",2023,-14.46899501
"Other edible products","WORLD","percent","Food dollars","Foods",2023,-8.481759403
"Plants","WORLD","percent","Food dollars","Subtotal foods",2023,-0.211627784
"Sugar and candy","WORLD","percent","Food dollars","Foods",2023,4.559526751
"U.S. imports","WORLD","percent","Food dollars","Total foods",2023,-2.709562545
"Vegetable oils","WORLD","percent","Food dollars","Foods",2023,-1.343453452
"Vegetables","WORLD","percent","Food dollars","Foods",2023,8.377923949
"Beverages","WORLD (Quantity)","percent","Food volume","Foods",2023,-2.58329062
"Cocoa and chocolate","WORLD (Quantity)","percent","Food volume","Foods",2023,-11.518636
"Coffee, tea, and spices","WORLD (Quantity)","percent","Food volume","Foods",2023,-11.75788209
"Dairy","WORLD (Quantity)","percent","Food volume","Foods",2023,3.914235851
"Fish and shellfish","WORLD (Quantity)","percent","Food volume","Foods",2023,-8.631415241
"Fruits","WORLD (Quantity)","percent","Food volume","Foods",2023,0.410704735
"Grains","WORLD (Quantity)","percent","Food volume","Foods",2023,9.557409654
"Live meat animals","WORLD (Quantity)","percent","Food volume","Foods",2023,7.496097063
"Meats","WORLD (Quantity)","percent","Food volume","Foods",2023,-2.043875187
"Nuts","WORLD (Quantity)","percent","Food volume","Foods",2023,-6.015994184
"Other edible products","WORLD (Quantity)","percent","Food volume","Foods",2023,4.169922965
"Sugar and candy","WORLD (Quantity)","percent","Food volume","Foods",2023,-2.565261147
"Vegetable oils","WORLD (Quantity)","percent","Food volume","Foods",2023,10.29579772
"Vegetables","WORLD (Quantity)","percent","Food volume","Foods",2023,1.02328503
"Animals","WORLD","percent","Food dollars","Subtotal foods",2024,8.540308329
"Beverages","WORLD","percent","Food dollars","Foods",2024,5.239769999
"Beverages","WORLD","percent","Food dollars","Subtotal foods",2024,5.239769999
"Cocoa and chocolate","WORLD","percent","Food dollars","Foods",2024,31.22846369
"Coffee, tea, and spices","WORLD","percent","Food dollars","Foods",2024,12.47472418
"Dairy","WORLD","percent","Food dollars","Foods",2024,16.47925298
"Fish and shellfish","WORLD","percent","Food dollars","Foods",2024,-0.148897554
"Fruits","WORLD","percent","Food dollars","Foods",2024,8.396090196
"Grains","WORLD","percent","Food dollars","Foods",2024,6.013319207
"Live meat animals","WORLD","percent","Food dollars","Foods",2024,19.78358647
"Meats","WORLD","percent","Food dollars","Foods",2024,20.03039114
"Nuts","WORLD","percent","Food dollars","Foods",2024,14.36507937
"Other edible products","WORLD","percent","Food dollars","Foods",2024,6.900339319
"Plants","WORLD","percent","Food dollars","Subtotal foods",2024,8.686531043
"Sugar and candy","WORLD","percent","Food dollars","Foods",2024,5.143317857
"U.S. imports","WORLD","percent","Food dollars","Total foods",2024,8.325628432
"Vegetable oils","WORLD","percent","Food dollars","Foods",2024,4.078228403
"Vegetables","WORLD","percent","Food dollars","Foods",2024,7.905641689
"Beverages","WORLD (Quantity)","percent","Food volume","Foods",2024,10.34094496
"Cocoa and chocolate","WORLD (Quantity)","percent","Food volume","Foods",2024,-5.526925088
"Coffee, tea, and spices","WORLD (Quantity)","percent","Food volume","Foods",2024,7.854828865
"Dairy","WORLD (Quantity)","percent","Food volume","Foods",2024,21.18522073
"Fish and shellfish","WORLD (Quantity)","percent","Food volume","Foods",2024,1.471631206
"Fruits","WORLD (Quantity)","percent","Food volume","Foods",2024,1.522992852
"Grains","WORLD (Quantity)","percent","Food volume","Foods",2024,-2.911400033
"Live meat animals","WORLD (Quantity)","percent","Food volume","Foods",2024,0.659828239
"Meats","WORLD (Quantity)","percent","Food volume","Foods",2024,17.36912876
"Nuts","WORLD (Quantity)","percent","Food volume","Foods",2024,12.12531425
"Other edible products","WORLD (Quantity)","percent","Food volume","Foods",2024,11.07389743
"Sugar and candy","WORLD (Quantity)","percent","Food volume","Foods",2024,10.22344013
"Vegetable oils","WORLD (Quantity)","percent","Food volume","Foods",2024,5.861651546
"Vegetables","WORLD (Quantity)","percent","Food volume","Foods",2024,-0.084590747
"Beverages","WORLD","percent","Prices","Import price inflation",2000,-1.799475136
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2000,-14.6866782
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2000,-8.616938779
"Dairy","WORLD","percent","Prices","Import price inflation",2000,-0.292660287
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2000,9.355290491
"Fruits","WORLD","percent","Prices","Import price inflation",2000,-0.567147969
"Grains","WORLD","percent","Prices","Import price inflation",2000,8.654111389
"Live meat animals","WORLD","percent","Prices","Import price inflation",2000,10.79888787
"Meats","WORLD","percent","Prices","Import price inflation",2000,7.092980548
"Nuts","WORLD","percent","Prices","Import price inflation",2000,-11.34161345
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2000,2.397796855
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2000,-13.9734817
"Vegetables","WORLD","percent","Prices","Import price inflation",2000,4.70569441
"Beverages","WORLD","percent","Prices","Import price inflation",2001,-1.041195245
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2001,10.22748593
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2001,-24.78126606
"Dairy","WORLD","percent","Prices","Import price inflation",2001,-0.841880917
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2001,-4.659960942
"Fruits","WORLD","percent","Prices","Import price inflation",2001,2.625361253
"Grains","WORLD","percent","Prices","Import price inflation",2001,-2.607747059
"Live meat animals","WORLD","percent","Prices","Import price inflation",2001,4.929429415
"Meats","WORLD","percent","Prices","Import price inflation",2001,7.3906826
"Nuts","WORLD","percent","Prices","Import price inflation",2001,-18.04444801
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2001,6.789856326
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2001,-13.2430257
"Vegetables","WORLD","percent","Prices","Import price inflation",2001,2.062951469
"Beverages","WORLD","percent","Prices","Import price inflation",2002,6.493525718
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2002,23.99703315
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2002,0.029649714
"Dairy","WORLD","percent","Prices","Import price inflation",2002,-0.659824917
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2002,-4.66782374
"Fruits","WORLD","percent","Prices","Import price inflation",2002,2.317949611
"Grains","WORLD","percent","Prices","Import price inflation",2002,18.54020039
"Live meat animals","WORLD","percent","Prices","Import price inflation",2002,-9.056841779
"Meats","WORLD","percent","Prices","Import price inflation",2002,-3.265837795
"Nuts","WORLD","percent","Prices","Import price inflation",2002,-0.727011242
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2002,9.903323374
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2002,15.01545181
"Vegetables","WORLD","percent","Prices","Import price inflation",2002,-2.733592715
"Beverages","WORLD","percent","Prices","Import price inflation",2003,-1.273827154
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2003,21.29608399
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2003,11.5589046
"Dairy","WORLD","percent","Prices","Import price inflation",2003,8.353552303
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2003,-0.455666378
"Fruits","WORLD","percent","Prices","Import price inflation",2003,5.862197265
"Grains","WORLD","percent","Prices","Import price inflation",2003,22.61830696
"Live meat animals","WORLD","percent","Prices","Import price inflation",2003,-33.33084206
"Meats","WORLD","percent","Prices","Import price inflation",2003,5.880293922
"Nuts","WORLD","percent","Prices","Import price inflation",2003,18.83115803
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2003,3.881534729
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2003,33.22972635
"Vegetables","WORLD","percent","Prices","Import price inflation",2003,8.482176874
"Beverages","WORLD","percent","Prices","Import price inflation",2004,2.893603409
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2004,-8.775155314
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2004,6.861756314
"Dairy","WORLD","percent","Prices","Import price inflation",2004,14.11043842
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2004,0.428086338
"Fruits","WORLD","percent","Prices","Import price inflation",2004,5.493405009
"Grains","WORLD","percent","Prices","Import price inflation",2004,3.941502574
"Live meat animals","WORLD","percent","Prices","Import price inflation",2004,-16.94488514
"Meats","WORLD","percent","Prices","Import price inflation",2004,16.54353288
"Nuts","WORLD","percent","Prices","Import price inflation",2004,28.69989889
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2004,-1.691701262
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2004,11.52868634
"Vegetables","WORLD","percent","Prices","Import price inflation",2004,7.522773952
"Beverages","WORLD","percent","Prices","Import price inflation",2005,6.954200307
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2005,-0.989741785
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2005,20.78420171
"Dairy","WORLD","percent","Prices","Import price inflation",2005,-2.283805948
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2005,2.758229313
"Fruits","WORLD","percent","Prices","Import price inflation",2005,11.85558006
"Grains","WORLD","percent","Prices","Import price inflation",2005,4.983569392
"Live meat animals","WORLD","percent","Prices","Import price inflation",2005,46.13581107
"Meats","WORLD","percent","Prices","Import price inflation",2005,2.940415204
"Nuts","WORLD","percent","Prices","Import price inflation",2005,6.678409623
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2005,-8.753595804
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2005,1.439807817
"Vegetables","WORLD","percent","Prices","Import price inflation",2005,3.286910477
"Beverages","WORLD","percent","Prices","Import price inflation",2006,4.402707838
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2006,0.685068073
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2006,6.316860808
"Dairy","WORLD","percent","Prices","Import price inflation",2006,3.47637016
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2006,5.119350919
"Fruits","WORLD","percent","Prices","Import price inflation",2006,7.391390886
"Grains","WORLD","percent","Prices","Import price inflation",2006,-1.41964301
"Live meat animals","WORLD","percent","Prices","Import price inflation",2006,17.68191389
"Meats","WORLD","percent","Prices","Import price inflation",2006,0.66909406
"Nuts","WORLD","percent","Prices","Import price inflation",2006,-1.794979588
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2006,-2.581595751
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2006,-4.429531012
"Vegetables","WORLD","percent","Prices","Import price inflation",2006,5.320245284
"Beverages","WORLD","percent","Prices","Import price inflation",2007,4.453472223
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2007,11.17889122
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2007,12.64750305
"Dairy","WORLD","percent","Prices","Import price inflation",2007,9.170204292
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2007,3.7540826
"Fruits","WORLD","percent","Prices","Import price inflation",2007,9.824519714
"Grains","WORLD","percent","Prices","Import price inflation",2007,6.001893654
"Live meat animals","WORLD","percent","Prices","Import price inflation",2007,5.395038709
"Meats","WORLD","percent","Prices","Import price inflation",2007,2.310679323
"Nuts","WORLD","percent","Prices","Import price inflation",2007,-0.680804617
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2007,12.19166372
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2007,13.53178141
"Vegetables","WORLD","percent","Prices","Import price inflation",2007,0.702978085
"Beverages","WORLD","percent","Prices","Import price inflation",2008,2.990478915
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2008,25.64287444
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2008,14.56146851
"Dairy","WORLD","percent","Prices","Import price inflation",2008,26.34322721
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2008,5.127244677
"Fruits","WORLD","percent","Prices","Import price inflation",2008,8.76197878
"Grains","WORLD","percent","Prices","Import price inflation",2008,17.77903229
"Live meat animals","WORLD","percent","Prices","Import price inflation",2008,-5.903999006
"Meats","WORLD","percent","Prices","Import price inflation",2008,8.749439229
"Nuts","WORLD","percent","Prices","Import price inflation",2008,18.74332801
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2008,-6.670360781
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2008,31.45383994
"Vegetables","WORLD","percent","Prices","Import price inflation",2008,5.373244407
"Beverages","WORLD","percent","Prices","Import price inflation",2009,-4.278583841
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2009,0.376461973
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2009,-4.547267518
"Dairy","WORLD","percent","Prices","Import price inflation",2009,-10.13038833
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2009,-6.881658182
"Fruits","WORLD","percent","Prices","Import price inflation",2009,0.306655095
"Grains","WORLD","percent","Prices","Import price inflation",2009,-1.238159957
"Live meat animals","WORLD","percent","Prices","Import price inflation",2009,1.11402134
"Meats","WORLD","percent","Prices","Import price inflation",2009,-10.99233108
"Nuts","WORLD","percent","Prices","Import price inflation",2009,-9.773163811
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2009,9.562637185
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2009,-22.6145421
"Vegetables","WORLD","percent","Prices","Import price inflation",2009,-3.222024215
"Beverages","WORLD","percent","Prices","Import price inflation",2010,2.730560985
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2010,18.23198503
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2010,16.81947777
"Dairy","WORLD","percent","Prices","Import price inflation",2010,16.13221024
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2010,7.6752596
"Fruits","WORLD","percent","Prices","Import price inflation",2010,3.364533634
"Grains","WORLD","percent","Prices","Import price inflation",2010,6.529540753
"Live meat animals","WORLD","percent","Prices","Import price inflation",2010,26.58675283
"Meats","WORLD","percent","Prices","Import price inflation",2010,16.25818921
"Nuts","WORLD","percent","Prices","Import price inflation",2010,13.80373505
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2010,13.52497433
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2010,7.978721629
"Vegetables","WORLD","percent","Prices","Import price inflation",2010,4.62239945
"Beverages","WORLD","percent","Prices","Import price inflation",2011,5.240223024
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2011,1.436261144
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2011,45.81425169
"Dairy","WORLD","percent","Prices","Import price inflation",2011,12.46267495
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2011,13.20849988
"Fruits","WORLD","percent","Prices","Import price inflation",2011,8.941297504
"Grains","WORLD","percent","Prices","Import price inflation",2011,13.991112
"Live meat animals","WORLD","percent","Prices","Import price inflation",2011,-4.527319468
"Meats","WORLD","percent","Prices","Import price inflation",2011,22.14854142
"Nuts","WORLD","percent","Prices","Import price inflation",2011,27.50366211
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2011,11.32620874
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2011,32.00942594
"Vegetables","WORLD","percent","Prices","Import price inflation",2011,6.275196595
"Beverages","WORLD","percent","Prices","Import price inflation",2012,1.14358392
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2012,-7.14971412
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2012,-10.35966611
"Dairy","WORLD","percent","Prices","Import price inflation",2012,-7.988397358
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2012,-0.624420212
"Fruits","WORLD","percent","Prices","Import price inflation",2012,-1.577472996
"Grains","WORLD","percent","Prices","Import price inflation",2012,-9.523742906
"Live meat animals","WORLD","percent","Prices","Import price inflation",2012,15.65514621
"Meats","WORLD","percent","Prices","Import price inflation",2012,3.115129089
"Nuts","WORLD","percent","Prices","Import price inflation",2012,-13.0147414
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2012,2.801302664
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2012,-4.25314245
"Vegetables","WORLD","percent","Prices","Import price inflation",2012,0.416914611
"Beverages","WORLD","percent","Prices","Import price inflation",2013,3.949249025
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2013,-3.60884295
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2013,-15.37918354
"Dairy","WORLD","percent","Prices","Import price inflation",2013,5.997258204
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2013,7.228975689
"Fruits","WORLD","percent","Prices","Import price inflation",2013,1.144631417
"Grains","WORLD","percent","Prices","Import price inflation",2013,-7.911036316
"Live meat animals","WORLD","percent","Prices","Import price inflation",2013,13.76080961
"Meats","WORLD","percent","Prices","Import price inflation",2013,-0.211952969
"Nuts","WORLD","percent","Prices","Import price inflation",2013,3.6478127
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2013,-8.945412834
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2013,-14.65788771
"Vegetables","WORLD","percent","Prices","Import price inflation",2013,3.623791858
"Beverages","WORLD","percent","Prices","Import price inflation",2014,1.333830888
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2014,14.35342419
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2014,7.412530198
"Dairy","WORLD","percent","Prices","Import price inflation",2014,3.257190538
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2014,9.464227964
"Fruits","WORLD","percent","Prices","Import price inflation",2014,5.862539312
"Grains","WORLD","percent","Prices","Import price inflation",2014,12.42766241
"Live meat animals","WORLD","percent","Prices","Import price inflation",2014,31.94783922
"Meats","WORLD","percent","Prices","Import price inflation",2014,11.46787748
"Nuts","WORLD","percent","Prices","Import price inflation",2014,6.304252164
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2014,-0.687603
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2014,-7.953416455
"Vegetables","WORLD","percent","Prices","Import price inflation",2014,-4.416242086
"Beverages","WORLD","percent","Prices","Import price inflation",2015,-1.424509989
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2015,-0.359472092
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2015,0.547360794
"Dairy","WORLD","percent","Prices","Import price inflation",2015,-14.40020807
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2015,-9.391278702
"Fruits","WORLD","percent","Prices","Import price inflation",2015,1.913318731
"Grains","WORLD","percent","Prices","Import price inflation",2015,3.824318465
"Live meat animals","WORLD","percent","Prices","Import price inflation",2015,-13.00290505
"Meats","WORLD","percent","Prices","Import price inflation",2015,-1.044909063
"Nuts","WORLD","percent","Prices","Import price inflation",2015,9.237808362
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2015,-1.370086378
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2015,7.211005034
"Vegetables","WORLD","percent","Prices","Import price inflation",2015,1.517468763
"Beverages","WORLD","percent","Prices","Import price inflation",2016,-1.592801295
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2016,2.322108127
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2016,-5.892076275
"Dairy","WORLD","percent","Prices","Import price inflation",2016,-8.829472363
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2016,1.68964012
"Fruits","WORLD","percent","Prices","Import price inflation",2016,4.338165519
"Grains","WORLD","percent","Prices","Import price inflation",2016,1.558152688
"Live meat animals","WORLD","percent","Prices","Import price inflation",2016,-20.78756655
"Meats","WORLD","percent","Prices","Import price inflation",2016,-8.499173999
"Nuts","WORLD","percent","Prices","Import price inflation",2016,2.353674091
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2016,2.069494881
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2016,0.454679233
"Vegetables","WORLD","percent","Prices","Import price inflation",2016,1.597315628
"Beverages","WORLD","percent","Prices","Import price inflation",2017,1.292748373
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2017,-7.326275206
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2017,7.152626332
"Dairy","WORLD","percent","Prices","Import price inflation",2017,2.365539108
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2017,7.855701725
"Fruits","WORLD","percent","Prices","Import price inflation",2017,4.332756131
"Grains","WORLD","percent","Prices","Import price inflation",2017,-1.056223031
"Live meat animals","WORLD","percent","Prices","Import price inflation",2017,-4.49450065
"Meats","WORLD","percent","Prices","Import price inflation",2017,2.067359604
"Nuts","WORLD","percent","Prices","Import price inflation",2017,8.484792549
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2017,7.334026767
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2017,7.109891339
"Vegetables","WORLD","percent","Prices","Import price inflation",2017,-2.348022634
"Beverages","WORLD","percent","Prices","Import price inflation",2018,3.405945085
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2018,-0.431021737
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2018,-5.107427358
"Dairy","WORLD","percent","Prices","Import price inflation",2018,10.9374906
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2018,0.717986601
"Fruits","WORLD","percent","Prices","Import price inflation",2018,3.213271789
"Grains","WORLD","percent","Prices","Import price inflation",2018,8.458763156
"Live meat animals","WORLD","percent","Prices","Import price inflation",2018,4.013175541
"Meats","WORLD","percent","Prices","Import price inflation",2018,5.760120517
"Nuts","WORLD","percent","Prices","Import price inflation",2018,4.205987791
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2018,-2.035971137
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2018,-1.251733116
"Vegetables","WORLD","percent","Prices","Import price inflation",2018,0.511422279
"Beverages","WORLD","percent","Prices","Import price inflation",2019,0.133174304
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2019,4.016356174
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2019,-6.001476606
"Dairy","WORLD","percent","Prices","Import price inflation",2019,0.27881288
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2019,0.450947714
"Fruits","WORLD","percent","Prices","Import price inflation",2019,4.954914311
"Grains","WORLD","percent","Prices","Import price inflation",2019,10.62490011
"Live meat animals","WORLD","percent","Prices","Import price inflation",2019,10.81728888
"Meats","WORLD","percent","Prices","Import price inflation",2019,6.009927216
"Nuts","WORLD","percent","Prices","Import price inflation",2019,-5.803520063
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2019,-2.806311244
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2019,-7.910551167
"Vegetables","WORLD","percent","Prices","Import price inflation",2019,3.250338268
"Beverages","WORLD","percent","Prices","Import price inflation",2020,-5.034463874
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2020,1.64879164
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2020,4.190280075
"Dairy","WORLD","percent","Prices","Import price inflation",2020,1.221210117
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2020,-5.23646226
"Fruits","WORLD","percent","Prices","Import price inflation",2020,-1.190359274
"Grains","WORLD","percent","Prices","Import price inflation",2020,4.007795586
"Live meat animals","WORLD","percent","Prices","Import price inflation",2020,-7.571621315
"Meats","WORLD","percent","Prices","Import price inflation",2020,2.199607805
"Nuts","WORLD","percent","Prices","Import price inflation",2020,-9.362804832
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2020,-3.743584877
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2020,4.795243062
"Vegetables","WORLD","percent","Prices","Import price inflation",2020,6.87672642
"Beverages","WORLD","percent","Prices","Import price inflation",2021,4.171525707
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2021,1.296525928
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2021,13.13267615
"Dairy","WORLD","percent","Prices","Import price inflation",2021,14.77320584
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2021,16.68431047
"Fruits","WORLD","percent","Prices","Import price inflation",2021,11.03399578
"Grains","WORLD","percent","Prices","Import price inflation",2021,14.3079122
"Live meat animals","WORLD","percent","Prices","Import price inflation",2021,-6.65684711
"Meats","WORLD","percent","Prices","Import price inflation",2021,15.40235219
"Nuts","WORLD","percent","Prices","Import price inflation",2021,-0.784870714
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2021,20.37310058
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2021,33.46443063
"Vegetables","WORLD","percent","Prices","Import price inflation",2021,-0.645597625
"Beverages","WORLD","percent","Prices","Import price inflation",2022,2.521732503
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2022,8.73165648
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2022,28.40463801
"Dairy","WORLD","percent","Prices","Import price inflation",2022,4.839288136
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2022,4.950537824
"Fruits","WORLD","percent","Prices","Import price inflation",2022,11.40313202
"Grains","WORLD","percent","Prices","Import price inflation",2022,15.44848154
"Live meat animals","WORLD","percent","Prices","Import price inflation",2022,13.27489148
"Meats","WORLD","percent","Prices","Import price inflation",2022,1.39930394
"Nuts","WORLD","percent","Prices","Import price inflation",2022,0.156926908
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2022,11.67968877
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2022,24.73764607
"Vegetables","WORLD","percent","Prices","Import price inflation",2022,5.726050571
"Beverages","WORLD","percent","Prices","Import price inflation",2023,-1.616278727
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2023,14.95195181
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2023,-1.555288346
"Dairy","WORLD","percent","Prices","Import price inflation",2023,8.15700485
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2023,-7.731882469
"Fruits","WORLD","percent","Prices","Import price inflation",2023,1.533227892
"Grains","WORLD","percent","Prices","Import price inflation",2023,-2.007396151
"Live meat animals","WORLD","percent","Prices","Import price inflation",2023,13.7692587
"Meats","WORLD","percent","Prices","Import price inflation",2023,-1.447855099
"Nuts","WORLD","percent","Prices","Import price inflation",2023,-8.994084423
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2023,7.312369266
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2023,-10.55276031
"Vegetables","WORLD","percent","Prices","Import price inflation",2023,7.280142312
"Beverages","WORLD","percent","Prices","Import price inflation",2024,-4.623102482
"Cocoa and chocolate","WORLD","percent","Prices","Import price inflation",2024,38.90567636
"Coffee, tea, and spices","WORLD","percent","Prices","Import price inflation",2024,4.28343855
"Dairy","WORLD","percent","Prices","Import price inflation",2024,-3.88328521
"Fish and shellfish","WORLD","percent","Prices","Import price inflation",2024,-1.597026421
"Fruits","WORLD","percent","Prices","Import price inflation",2024,6.769990867
"Grains","WORLD","percent","Prices","Import price inflation",2024,9.192345181
"Live meat animals","WORLD","percent","Prices","Import price inflation",2024,18.99840141
"Meats","WORLD","percent","Prices","Import price inflation",2024,2.26742961
"Nuts","WORLD","percent","Prices","Import price inflation",2024,1.99755526
"Sugar and candy","WORLD","percent","Prices","Import price inflation",2024,-4.608930978
"Vegetable oils","WORLD","percent","Prices","Import price inflation",2024,-1.684673455
"Vegetables","WORLD","percent","Prices","Import price inflation",2024,7.996997156
