"Commodity","Country","UOM","Category","SubCategory","YearNum","FoodValue"
"Whole fish--fresh, chilled, or frozen","REST OF WORLD","Million $","Fish","Foods",2010,731.5
"Fish fillets and mince","CHILE","Million $","Fish","Foods",2010,468.2
"Fish fillets and mince","CHINA","Million $","Fish","Foods",2010,1319.7
"Fish fillets and mince","NORWAY","Million $","Fish","Foods",2010,398.9
"Fish fillets and mince","VIETNAM","Million $","Fish","Foods",2010,179.8
"Fish fillets and mince","INDONESIA","Million $","Fish","Foods",2010,203.7
"Fish fillets and mince","CANADA","Million $","Fish","Foods",2010,267.3
"Fish fillets and mince","REST OF WORLD","Million $","Fish","Foods",2010,924.4
"Shellfish, fresh or frozen","CANADA","Million $","Fish","Foods",2010,1069.4
"Shellfish, fresh or frozen","INDIA","Million $","Fish","Foods",2010,317.5
"Shellfish, fresh or frozen","ECUADOR","Million $","Fish","Foods",2010,404.3
"Shellfish, fresh or frozen","INDONESIA","Million $","Fish","Foods",2010,440.1
"Shellfish, fresh or frozen","VIETNAM","Million $","Fish","Foods",2010,416.2
"Shellfish, fresh or frozen","ARGENTINA","Million $","Fish","Foods",2010,11.4
"Shellfish, fresh or frozen","JAPAN","Million $","Fish","Foods",2010,73.6
"Shellfish, fresh or frozen","MEXICO","Million $","Fish","Foods",2010,254.4
"Shellfish, fresh or frozen","REST OF WORLD","Million $","Fish","Foods",2010,2488.1
"Prepared fish and shellfish","THAILAND","Million $","Fish","Foods",2010,1252.4
"Prepared fish and shellfish","INDONESIA","Million $","Fish","Foods",2010,319.9
"Prepared fish and shellfish","VIETNAM","Million $","Fish","Foods",2010,223.0
"Prepared fish and shellfish","CANADA","Million $","Fish","Foods",2010,334.3
"Prepared fish and shellfish","INDIA","Million $","Fish","Foods",2010,43.2
"Prepared fish and shellfish","CHINA","Million $","Fish","Foods",2010,613.8
"Prepared fish and shellfish","ECUADOR","Million $","Fish","Foods",2010,93.6
"Prepared fish and shellfish","CHILE","Million $","Fish","Foods",2010,61.2
"Prepared fish and shellfish","REST OF WORLD","Million $","Fish","Foods",2010,668.6
"Total vegetables and preparations","MEXICO","Million $","Vegetables","Foods",2010,4231.6
"Total vegetables and preparations","CANADA","Million $","Vegetables","Foods",2010,1954.5
"Total vegetables and preparations","PERU","Million $","Vegetables","Foods",2010,427.5
"Total vegetables and preparations","CHINA","Million $","Vegetables","Foods",2010,483.7
"Total vegetables and preparations","SPAIN","Million $","Vegetables","Foods",2010,315.1
"Total vegetables and preparations","BELGIUM","Million $","Vegetables","Foods",2010,20.4
"Total vegetables and preparations","GUATEMALA","Million $","Vegetables","Foods",2010,108.2
"Total vegetables and preparations","REST OF WORLD","Million $","Vegetables","Foods",2010,1142.4
"Fresh vegetables","MEXICO","Million $","Vegetables","Foods",2010,3620.2
"Fresh vegetables","CANADA","Million $","Vegetables","Foods",2010,997.4
"Fresh vegetables","PERU","Million $","Vegetables","Foods",2010,238.0
"Fresh vegetables","GUATEMALA","Million $","Vegetables","Foods",2010,57.4
"Fresh vegetables","CHINA","Million $","Vegetables","Foods",2010,128.4
"Fresh vegetables","COSTA RICA","Million $","Vegetables","Foods",2010,73.3
"Fresh vegetables","REST OF WORLD","Million $","Vegetables","Foods",2010,249.3
"Frozen vegetables","MEXICO","Million $","Vegetables","Foods",2010,299.6
"Frozen vegetables","CANADA","Million $","Vegetables","Foods",2010,118.6
"Frozen vegetables","CHINA","Million $","Vegetables","Foods",2010,66.6
"Frozen vegetables","ECUADOR","Million $","Vegetables","Foods",2010,24.8
"Frozen vegetables","GUATEMALA","Million $","Vegetables","Foods",2010,38.8
"Frozen vegetables","BELGIUM","Million $","Vegetables","Foods",2010,8.7
"Frozen vegetables","REST OF WORLD","Million $","Vegetables","Foods",2010,73.6
"Dried vegetables","CANADA","Million $","Vegetables","Foods",2010,73.4
"Dried vegetables","CHINA","Million $","Vegetables","Foods",2010,156.0
"Dried vegetables","INDIA","Million $","Vegetables","Foods",2010,36.4
"Dried vegetables","MEXICO","Million $","Vegetables","Foods",2010,42.3
"Dried vegetables","NICARAGUA","Million $","Vegetables","Foods",2010,5.3
"Dried vegetables","REST OF WORLD","Million $","Vegetables","Foods",2010,125.5
"Prepared or preserved vegetables","CANADA","Million $","Vegetables","Foods",2010,768.2
"Prepared or preserved vegetables","MEXICO","Million $","Vegetables","Foods",2010,269.6
"Prepared or preserved vegetables","SPAIN","Million $","Vegetables","Foods",2010,303.5
"Prepared or preserved vegetables","BELGIUM","Million $","Vegetables","Foods",2010,7.0
"Prepared or preserved vegetables","GREECE","Million $","Vegetables","Foods",2010,103.6
"Prepared or preserved vegetables","ITALY","Million $","Vegetables","Foods",2010,41.9
"Prepared or preserved vegetables","REST OF WORLD","Million $","Vegetables","Foods",2010,778.1
"Total dairy products","IRELAND","Million $","Dairy","Foods",2010,41.1
"Total dairy products","ITALY","Million $","Dairy","Foods",2010,277.4
"Total dairy products","NEW ZEALAND","Million $","Dairy","Foods",2010,238.8
"Total dairy products","FRANCE","Million $","Dairy","Foods",2010,144.9
"Total dairy products","CANADA","Million $","Dairy","Foods",2010,76.8
"Total dairy products","MEXICO","Million $","Dairy","Foods",2010,64.7
"Total dairy products","NETHERLANDS","Million $","Dairy","Foods",2010,63.4
"Total dairy products","SPAIN","Million $","Dairy","Foods",2010,46.4
"Total dairy products","REST OF WORLD","Million $","Dairy","Foods",2010,393.7
"Cheese, fresh or processed","ITALY","Million $","Dairy","Foods",2010,277.2
"Cheese, fresh or processed","FRANCE","Million $","Dairy","Foods",2010,142.0
"Cheese, fresh or processed","SPAIN","Million $","Dairy","Foods",2010,45.8
"Cheese, fresh or processed","NETHERLANDS","Million $","Dairy","Foods",2010,59.3
"Cheese, fresh or processed","SWITZERLAND","Million $","Dairy","Foods",2010,61.8
"Cheese, fresh or processed","IRELAND","Million $","Dairy","Foods",2010,33.1
"Cheese, fresh or processed","CANADA","Million $","Dairy","Foods",2010,28.7
"Cheese, fresh or processed","REST OF WORLD","Million $","Dairy","Foods",2010,319.1
"Yogurt, buttermilk, or whey","NEW ZEALAND","Million $","Dairy","Foods",2010,213.7
"Yogurt, buttermilk, or whey","CANADA","Million $","Dairy","Foods",2010,32.9
"Yogurt, buttermilk, or whey","FRANCE","Million $","Dairy","Foods",2010,0.0
"Yogurt, buttermilk, or whey","DENMARK","Million $","Dairy","Foods",2010,2.5
"Yogurt, buttermilk, or whey","GERMANY, FED. REPUBLIC","Million $","Dairy","Foods",2010,0.7
"Yogurt, buttermilk, or whey","MEXICO","Million $","Dairy","Foods",2010,0.4
"Yogurt, buttermilk, or whey","AUSTRALIA","Million $","Dairy","Foods",2010,1.6
"Yogurt, buttermilk, or whey","REST OF WORLD","Million $","Dairy","Foods",2010,4.6
"Milk and cream","MEXICO","Million $","Dairy","Foods",2010,49.2
"Milk and cream","CHILE","Million $","Dairy","Foods",2010,10.3
"Milk and cream","NETHERLANDS","Million $","Dairy","Foods",2010,4.0
"Milk and cream","PERU","Million $","Dairy","Foods",2010,3.0
"Milk and cream","CANADA","Million $","Dairy","Foods",2010,2.8
"Milk and cream","NEW ZEALAND","Million $","Dairy","Foods",2010,2.9
"Milk and cream","REST OF WORLD","Million $","Dairy","Foods",2010,5.8
"Butter or spreads","IRELAND","Million $","Dairy","Foods",2010,7.8
"Butter or spreads","NEW ZEALAND","Million $","Dairy","Foods",2010,9.8
"Butter or spreads","MEXICO","Million $","Dairy","Foods",2010,0.0
"Butter or spreads","FRANCE","Million $","Dairy","Foods",2010,2.9
"Butter or spreads","INDIA","Million $","Dairy","Foods",2010,1.5
"Butter or spreads","AUSTRALIA","Million $","Dairy","Foods",2010,4.7
"Butter or spreads","REST OF WORLD","Million $","Dairy","Foods",2010,19.1
"Total fruit and preparations","MEXICO","Million $","Fruits","Foods",2010,2925.7
"Total fruit and preparations","PERU","Million $","Fruits","Foods",2010,142.7
"Total fruit and preparations","CHILE","Million $","Fruits","Foods",2010,1586.2
"Total fruit and preparations","GUATEMALA","Million $","Fruits","Foods",2010,598.1
"Total fruit and preparations","COSTA RICA","Million $","Fruits","Foods",2010,905.9
"Total fruit and preparations","BRAZIL","Million $","Fruits","Foods",2010,347.0
"Total fruit and preparations","CANADA","Million $","Fruits","Foods",2010,434.7
"Total fruit and preparations","ECUADOR","Million $","Fruits","Foods",2010,519.1
"Total fruit and preparations","CHINA","Million $","Fruits","Foods",2010,885.8
"Total fruit and preparations","THAILAND","Million $","Fruits","Foods",2010,363.5
"Total fruit and preparations","REST OF WORLD","Million $","Fruits","Foods",2010,1976.3
"Fresh or chilled fruit","MEXICO","Million $","Fruits","Foods",2010,2386.9
"Fresh or chilled fruit","PERU","Million $","Fruits","Foods",2010,107.7
"Fresh or chilled fruit","CHILE","Million $","Fruits","Foods",2010,1401.0
"Fresh or chilled fruit","GUATEMALA","Million $","Fruits","Foods",2010,588.4
"Fresh or chilled fruit","COSTA RICA","Million $","Fruits","Foods",2010,793.5
"Fresh or chilled fruit","ECUADOR","Million $","Fruits","Foods",2010,467.1
"Fresh or chilled fruit","COLOMBIA","Million $","Fruits","Foods",2010,266.7
"Fresh or chilled fruit","HONDURAS","Million $","Fruits","Foods",2010,220.0
"Fresh or chilled fruit","CANADA","Million $","Fruits","Foods",2010,143.4
"Fresh or chilled fruit","NEW ZEALAND","Million $","Fruits","Foods",2010,77.3
"Fresh or chilled fruit","REST OF WORLD","Million $","Fruits","Foods",2010,604.7
"Bananas and plantains","GUATEMALA","Million $","Fruits","Foods",2010,463.5
"Bananas and plantains","ECUADOR","Million $","Fruits","Foods",2010,435.3
"Bananas and plantains","COSTA RICA","Million $","Fruits","Foods",2010,339.4
"Bananas and plantains","COLOMBIA","Million $","Fruits","Foods",2010,264.4
"Bananas and plantains","HONDURAS","Million $","Fruits","Foods",2010,175.8
"Bananas and plantains","MEXICO","Million $","Fruits","Foods",2010,62.0
"Bananas and plantains","REST OF WORLD","Million $","Fruits","Foods",2010,48.6
"Frozen fruit","MEXICO","Million $","Fruits","Foods",2010,111.7
"Frozen fruit","CANADA","Million $","Fruits","Foods",2010,109.5
"Frozen fruit","CHILE","Million $","Fruits","Foods",2010,83.8
"Frozen fruit","GUATEMALA","Million $","Fruits","Foods",2010,3.4
"Frozen fruit","PERU","Million $","Fruits","Foods",2010,15.4
"Frozen fruit","COSTA RICA","Million $","Fruits","Foods",2010,14.4
"Frozen fruit","REST OF WORLD","Million $","Fruits","Foods",2010,54.8
"Dried, prepared or preserved fruit","MEXICO","Million $","Fruits","Foods",2010,227.2
"Dried, prepared or preserved fruit","CHINA","Million $","Fruits","Foods",2010,478.0
"Dried, prepared or preserved fruit","CANADA","Million $","Fruits","Foods",2010,138.2
"Dried, prepared or preserved fruit","THAILAND","Million $","Fruits","Foods",2010,294.7
"Dried, prepared or preserved fruit","SOUTH KOREA","Million $","Fruits","Foods",2010,22.1
"Dried, prepared or preserved fruit","CHILE","Million $","Fruits","Foods",2010,46.8
"Dried, prepared or preserved fruit","REST OF WORLD","Million $","Fruits","Foods",2010,622.8
"Fruit juices","BRAZIL","Million $","Fruits","Foods",2010,277.8
"Fruit juices","MEXICO","Million $","Fruits","Foods",2010,199.8
"Fruit juices","TURKEY","Million $","Fruits","Foods",2010,22.2
"Fruit juices","THAILAND","Million $","Fruits","Foods",2010,35.4
"Fruit juices","CHINA","Million $","Fruits","Foods",2010,385.5
"Fruit juices","ARGENTINA","Million $","Fruits","Foods",2010,118.9
"Fruit juices","CANADA","Million $","Fruits","Foods",2010,43.6
"Fruit juices","PHILIPPINES","Million $","Fruits","Foods",2010,52.9
"Fruit juices","REST OF WORLD","Million $","Fruits","Foods",2010,269.3
"Total nuts","VIETNAM","Million $","Nuts","Foods",2010,352.2
"Total nuts","MEXICO","Million $","Nuts","Foods",2010,236.7
"Total nuts","CANADA","Million $","Nuts","Foods",2010,35.2
"Total nuts","THAILAND","Million $","Nuts","Foods",2010,43.4
"Total nuts","PHILIPPINES","Million $","Nuts","Foods",2010,50.6
"Total nuts","CHINA","Million $","Nuts","Foods",2010,107.1
"Total nuts","TURKEY","Million $","Nuts","Foods",2010,38.8
"Total nuts","COTE D’IVOIRE","Million $","Nuts","Foods",2010,12.0
"Total nuts","REPUBLIC OF SOUTH AFRICA","Million $","Nuts","Foods",2010,28.5
"Total nuts","REST OF WORLD","Million $","Nuts","Foods",2010,557.2
"Tree nuts","VIETNAM","Million $","Nuts","Foods",2010,341.9
"Tree nuts","MEXICO","Million $","Nuts","Foods",2010,204.9
"Tree nuts","PHILIPPINES","Million $","Nuts","Foods",2010,47.2
"Tree nuts","COTE D’IVOIRE","Million $","Nuts","Foods",2010,12.0
"Tree nuts","CHINA","Million $","Nuts","Foods",2010,86.7
"Tree nuts","REPUBLIC OF SOUTH AFRICA","Million $","Nuts","Foods",2010,27.7
"Tree nuts","BOLIVIA","Million $","Nuts","Foods",2010,30.1
"Tree nuts","THAILAND","Million $","Nuts","Foods",2010,13.7
"Tree nuts","BRAZIL","Million $","Nuts","Foods",2010,147.3
"Tree nuts","REST OF WORLD","Million $","Nuts","Foods",2010,340.3
"Cashew nuts","VIETNAM","Million $","Nuts","Foods",2010,341.6
"Cashew nuts","COTE D’IVOIRE","Million $","Nuts","Foods",2010,3.4
"Cashew nuts","BRAZIL","Million $","Nuts","Foods",2010,139.7
"Cashew nuts","BENIN","Million $","Nuts","Foods",2010,0.0
"Cashew nuts","THAILAND","Million $","Nuts","Foods",2010,4.9
"Cashew nuts","INDIA","Million $","Nuts","Foods",2010,184.9
"Cashew nuts","INDONESIA","Million $","Nuts","Foods",2010,6.9
"Cashew nuts","REST OF WORLD","Million $","Nuts","Foods",2010,24.9
"Prepared tree nuts","VIETNAM","Million $","Nuts","Foods",2010,10.0
"Prepared tree nuts","THAILAND","Million $","Nuts","Foods",2010,29.5
"Prepared tree nuts","CANADA","Million $","Nuts","Foods",2010,13.0
"Prepared tree nuts","MEXICO","Million $","Nuts","Foods",2010,12.1
"Prepared tree nuts","TURKEY","Million $","Nuts","Foods",2010,12.2
"Prepared tree nuts","INDIA","Million $","Nuts","Foods",2010,4.7
"Prepared tree nuts","ISRAEL","Million $","Nuts","Foods",2010,9.4
"Prepared tree nuts","REST OF WORLD","Million $","Nuts","Foods",2010,54.2
"Ground nuts","MEXICO","Million $","Nuts","Foods",2010,19.7
"Ground nuts","CANADA","Million $","Nuts","Foods",2010,20.6
"Ground nuts","ARGENTINA","Million $","Nuts","Foods",2010,14.6
"Ground nuts","INDIA","Million $","Nuts","Foods",2010,0.2
"Ground nuts","CHINA","Million $","Nuts","Foods",2010,4.9
"Ground nuts","REST OF WORLD","Million $","Nuts","Foods",2010,4.8
"Total coffee, tea, and spices","BRAZIL","Million $","Coffee","Foods",2010,1209.9
"Total coffee, tea, and spices","COLOMBIA","Million $","Coffee","Foods",2010,918.1
"Total coffee, tea, and spices","SWITZERLAND","Million $","Coffee","Foods",2010,62.2
"Total coffee, tea, and spices","MEXICO","Million $","Coffee","Foods",2010,389.7
"Total coffee, tea, and spices","VIETNAM","Million $","Coffee","Foods",2010,439.7
"Total coffee, tea, and spices","CANADA","Million $","Coffee","Foods",2010,384.0
"Total coffee, tea, and spices","INDIA","Million $","Coffee","Foods",2010,196.8
"Total coffee, tea, and spices","REST OF WORLD","Million $","Coffee","Foods",2010,2664.6
"Coffee beans, unroasted","BRAZIL","Million $","Coffee","Foods",2010,1083.4
"Coffee beans, unroasted","COLOMBIA","Million $","Coffee","Foods",2010,772.7
"Coffee beans, unroasted","GUATEMALA","Million $","Coffee","Foods",2010,294.0
"Coffee beans, unroasted","HONDURAS","Million $","Coffee","Foods",2010,77.0
"Coffee beans, unroasted","PERU","Million $","Coffee","Foods",2010,212.9
"Coffee beans, unroasted","VIETNAM","Million $","Coffee","Foods",2010,360.1
"Coffee beans, unroasted","REST OF WORLD","Million $","Coffee","Foods",2010,1254.9
"Coffee, roasted and instant","SWITZERLAND","Million $","Coffee","Foods",2010,41.4
"Coffee, roasted and instant","CANADA","Million $","Coffee","Foods",2010,263.1
"Coffee, roasted and instant","ITALY","Million $","Coffee","Foods",2010,47.0
"Coffee, roasted and instant","COLOMBIA","Million $","Coffee","Foods",2010,36.0
"Coffee, roasted and instant","MEXICO","Million $","Coffee","Foods",2010,32.9
"Coffee, roasted and instant","REST OF WORLD","Million $","Coffee","Foods",2010,84.3
"Coffee extracts and preparations","MEXICO","Million $","Coffee","Foods",2010,99.0
"Coffee extracts and preparations","BRAZIL","Million $","Coffee","Foods",2010,72.2
"Coffee extracts and preparations","COLOMBIA","Million $","Coffee","Foods",2010,100.6
"Coffee extracts and preparations","NETHERLANDS","Million $","Coffee","Foods",2010,0.2
"Coffee extracts and preparations","REST OF WORLD","Million $","Coffee","Foods",2010,114.9
"Tea and mate","JAPAN","Million $","Coffee","Foods",2010,24.7
"Tea and mate","CHINA","Million $","Coffee","Foods",2010,82.3
"Tea and mate","CANADA","Million $","Coffee","Foods",2010,103.8
"Tea and mate","INDIA","Million $","Coffee","Foods",2010,58.7
"Tea and mate","REST OF WORLD","Million $","Coffee","Foods",2010,250.0
"Spices","VIETNAM","Million $","Coffee","Foods",2010,64.3
"Spices","INDIA","Million $","Coffee","Foods",2010,119.8
"Spices","MEXICO","Million $","Coffee","Foods",2010,44.5
"Spices","CHINA","Million $","Coffee","Foods",2010,107.6
"Spices","INDONESIA","Million $","Coffee","Foods",2010,146.2
"Spices","SPAIN","Million $","Coffee","Foods",2010,41.4
"Spices","PERU","Million $","Coffee","Foods",2010,46.2
"Spices","MADAGASCAR","Million $","Coffee","Foods",2010,28.3
"Spices","REST OF WORLD","Million $","Coffee","Foods",2010,200.7
"Total grains and products","CANADA","Million $","Grains","Foods",2010,3580.2
"Total grains and products","MEXICO","Million $","Grains","Foods",2010,756.2
"Total grains and products","ITALY","Million $","Grains","Foods",2010,319.1
"Total grains and products","THAILAND","Million $","Grains","Foods",2010,515.6
"Total grains and products","INDIA","Million $","Grains","Foods",2010,182.8
"Total grains and products","SOUTH KOREA","Million $","Grains","Foods",2010,85.8
"Total grains and products","GERMANY, FED. REPUBLIC","Million $","Grains","Foods",2010,159.7
"Total grains and products","FRANCE","Million $","Grains","Foods",2010,99.0
"Total grains and products","CHINA","Million $","Grains","Foods",2010,140.2
"Total grains and products","REST OF WORLD","Million $","Grains","Foods",2010,1177.1
"Bulk grains","CANADA","Million $","Grains","Foods",2010,955.8
"Bulk grains","THAILAND","Million $","Grains","Foods",2010,397.9
"Bulk grains","INDIA","Million $","Grains","Foods",2010,109.2
"Bulk grains","PERU","Million $","Grains","Foods",2010,3.1
"Bulk grains","CHINA","Million $","Grains","Foods",2010,5.2
"Bulk grains","PAKISTAN","Million $","Grains","Foods",2010,21.7
"Bulk grains","ARGENTINA","Million $","Grains","Foods",2010,9.2
"Bulk grains","REST OF WORLD","Million $","Grains","Foods",2010,111.8
"Wheat and products","CANADA","Million $","Grains","Foods",2010,675.4
"Wheat and products","AUSTRALIA","Million $","Grains","Foods",2010,143.5
"Wheat and products","ITALY","Million $","Grains","Foods",2010,6.4
"Wheat and products","MEXICO","Million $","Grains","Foods",2010,7.8
"Wheat and products","REST OF WORLD","Million $","Grains","Foods",2010,192.0
"Rice and products","THAILAND","Million $","Grains","Foods",2010,397.8
"Rice and products","INDIA","Million $","Grains","Foods",2010,108.8
"Rice and products","CHINA","Million $","Grains","Foods",2010,3.6
"Rice and products","PAKISTAN","Million $","Grains","Foods",2010,21.7
"Rice and products","REST OF WORLD","Million $","Grains","Foods",2010,41.9
"Milled grain products","CANADA","Million $","Grains","Foods",2010,461.0
"Milled grain products","MEXICO","Million $","Grains","Foods",2010,39.8
"Milled grain products","AUSTRALIA","Million $","Grains","Foods",2010,143.8
"Milled grain products","GERMANY, FED. REPUBLIC","Million $","Grains","Foods",2010,56.9
"Milled grain products","THAILAND","Million $","Grains","Foods",2010,30.1
"Milled grain products","INDIA","Million $","Grains","Foods",2010,9.7
"Milled grain products","ITALY","Million $","Grains","Foods",2010,7.3
"Milled grain products","REST OF WORLD","Million $","Grains","Foods",2010,240.2
"Cereal and bakery foods","CANADA","Million $","Grains","Foods",2010,2163.3
"Cereal and bakery foods","MEXICO","Million $","Grains","Foods",2010,707.3
"Cereal and bakery foods","ITALY","Million $","Grains","Foods",2010,301.9
"Cereal and bakery foods","SOUTH KOREA","Million $","Grains","Foods",2010,81.3
"Cereal and bakery foods","FRANCE","Million $","Grains","Foods",2010,57.7
"Cereal and bakery foods","THAILAND","Million $","Grains","Foods",2010,87.6
"Cereal and bakery foods","GERMANY, FED. REPUBLIC","Million $","Grains","Foods",2010,102.7
"Cereal and bakery foods","REST OF WORLD","Million $","Grains","Foods",2010,911.2
"Total vegetable oils","CANADA","Million $","VegetablesOil","Foods",2010,1095.8
"Total vegetable oils","INDONESIA","Million $","VegetablesOil","Foods",2010,105.7
"Total vegetable oils","SPAIN","Million $","VegetablesOil","Foods",2010,208.1
"Total vegetable oils","ITALY","Million $","VegetablesOil","Foods",2010,491.8
"Total vegetable oils","PHILIPPINES","Million $","VegetablesOil","Foods",2010,445.8
"Total vegetable oils","MEXICO","Million $","VegetablesOil","Foods",2010,46.9
"Total vegetable oils","TUNISIA","Million $","VegetablesOil","Foods",2010,80.1
"Total vegetable oils","REST OF WORLD","Million $","VegetablesOil","Foods",2010,1358.9
"Crude vegetable oils","CANADA","Million $","VegetablesOil","Foods",2010,377.1
"Crude vegetable oils","PHILIPPINES","Million $","VegetablesOil","Foods",2010,238.0
"Crude vegetable oils","MEXICO","Million $","VegetablesOil","Foods",2010,23.6
"Crude vegetable oils","ARGENTINA","Million $","VegetablesOil","Foods",2010,30.6
"Crude vegetable oils","SPAIN","Million $","VegetablesOil","Foods",2010,0.0
"Crude vegetable oils","HUNGARY","Million $","VegetablesOil","Foods",2010,0.0
"Crude vegetable oils","REST OF WORLD","Million $","VegetablesOil","Foods",2010,88.7
"Refined vegetable oils","CANADA","Million $","VegetablesOil","Foods",2010,689.8
"Refined vegetable oils","INDONESIA","Million $","VegetablesOil","Foods",2010,57.9
"Refined vegetable oils","SPAIN","Million $","VegetablesOil","Foods",2010,208.1
"Refined vegetable oils","ITALY","Million $","VegetablesOil","Foods",2010,490.5
"Refined vegetable oils","TUNISIA","Million $","VegetablesOil","Foods",2010,80.1
"Refined vegetable oils","MEXICO","Million $","VegetablesOil","Foods",2010,23.2
"Refined vegetable oils","REST OF WORLD","Million $","VegetablesOil","Foods",2010,1491.6
"Olive oil","SPAIN","Million $","VegetablesOil","Foods",2010,205.1
"Olive oil","ITALY","Million $","VegetablesOil","Foods",2010,478.1
"Olive oil","TUNISIA","Million $","VegetablesOil","Foods",2010,80.0
"Olive oil","TURKEY","Million $","VegetablesOil","Foods",2010,19.1
"Olive oil","ARGENTINA","Million $","VegetablesOil","Foods",2010,10.4
"Olive oil","REST OF WORLD","Million $","VegetablesOil","Foods",2010,71.2
"Tropical oils","INDONESIA","Million $","VegetablesOil","Foods",2010,105.7
"Tropical oils","PHILIPPINES","Million $","VegetablesOil","Foods",2010,445.8
"Tropical oils","MALAYSIA","Million $","VegetablesOil","Foods",2010,1057.7
"Tropical oils","SRI LANKA","Million $","VegetablesOil","Foods",2010,5.0
"Tropical oils","VIETNAM","Million $","VegetablesOil","Foods",2010,0.0
"Tropical oils","COLOMBIA","Million $","VegetablesOil","Foods",2010,5.8
"Tropical oils","REST OF WORLD","Million $","VegetablesOil","Foods",2010,17.8
"Oilseeds","CANADA","Million $","VegetablesOil","Foods",2010,479.5
"Oilseeds","INDIA","Million $","VegetablesOil","Foods",2010,57.0
"Oilseeds","ARGENTINA","Million $","VegetablesOil","Foods",2010,16.2
"Oilseeds","PARAGUAY","Million $","VegetablesOil","Foods",2010,0.1
"Oilseeds","BRAZIL","Million $","VegetablesOil","Foods",2010,0.2
"Oilseeds","TURKEY","Million $","VegetablesOil","Foods",2010,2.7
"Oilseeds","REST OF WORLD","Million $","VegetablesOil","Foods",2010,128.6
"Total sweeteners and candy","MEXICO","Million $","Sweets","Foods",2010,1166.7
"Total sweeteners and candy","CANADA","Million $","Sweets","Foods",2010,692.5
"Total sweeteners and candy","BRAZIL","Million $","Sweets","Foods",2010,332.6
"Total sweeteners and candy","ARGENTINA","Million $","Sweets","Foods",2010,148.8
"Total sweeteners and candy","GERMANY, FED. REPUBLIC","Million $","Sweets","Foods",2010,54.5
"Total sweeteners and candy","GUATEMALA","Million $","Sweets","Foods",2010,225.8
"Total sweeteners and candy","TURKEY","Million $","Sweets","Foods",2010,20.2
"Total sweeteners and candy","CHINA","Million $","Sweets","Foods",2010,144.4
"Total sweeteners and candy","REST OF WORLD","Million $","Sweets","Foods",2010,1275.2
"Sugar, cane and beet","BRAZIL","Million $","Sweets","Foods",2010,271.3
"Sugar, cane and beet","MEXICO","Million $","Sweets","Foods",2010,721.0
"Sugar, cane and beet","GUATEMALA","Million $","Sweets","Foods",2010,213.7
"Sugar, cane and beet","DOMINICAN REPUBLIC","Million $","Sweets","Foods",2010,170.1
"Sugar, cane and beet","EL SALVADOR","Million $","Sweets","Foods",2010,83.7
"Sugar, cane and beet","COLOMBIA","Million $","Sweets","Foods",2010,31.6
"Sugar, cane and beet","ARGENTINA","Million $","Sweets","Foods",2010,61.6
"Sugar, cane and beet","REST OF WORLD","Million $","Sweets","Foods",2010,530.9
"Other sweeteners and syrups","CANADA","Million $","Sweets","Foods",2010,274.2
"Other sweeteners and syrups","INDIA","Million $","Sweets","Foods",2010,48.5
"Other sweeteners and syrups","MEXICO","Million $","Sweets","Foods",2010,51.7
"Other sweeteners and syrups","ARGENTINA","Million $","Sweets","Foods",2010,54.6
"Other sweeteners and syrups","BRAZIL","Million $","Sweets","Foods",2010,29.0
"Other sweeteners and syrups","NEW ZEALAND","Million $","Sweets","Foods",2010,5.0
"Other sweeteners and syrups","REST OF WORLD","Million $","Sweets","Foods",2010,208.6
"Confections","MEXICO","Million $","Sweets","Foods",2010,393.4
"Confections","CANADA","Million $","Sweets","Foods",2010,410.1
"Confections","GERMANY, FED. REPUBLIC","Million $","Sweets","Foods",2010,44.5
"Confections","TURKEY","Million $","Sweets","Foods",2010,19.6
"Confections","CHINA","Million $","Sweets","Foods",2010,133.5
"Confections","SPAIN","Million $","Sweets","Foods",2010,27.4
"Confections","SWITZERLAND","Million $","Sweets","Foods",2010,21.9
"Confections","BRAZIL","Million $","Sweets","Foods",2010,32.3
"Confections","REST OF WORLD","Million $","Sweets","Foods",2010,221.9
"Total cocoa and products","CANADA","Million $","Cocoa","Foods",2010,872.4
"Total cocoa and products","COTE D’IVOIRE","Million $","Cocoa","Foods",2010,770.2
"Total cocoa and products","MEXICO","Million $","Cocoa","Foods",2010,454.2
"Total cocoa and products","ECUADOR","Million $","Cocoa","Foods",2010,103.5
"Total cocoa and products","MALAYSIA","Million $","Cocoa","Foods",2010,307.6
"Total cocoa and products","INDONESIA","Million $","Cocoa","Foods",2010,447.1
"Total cocoa and products","NETHERLANDS","Million $","Cocoa","Foods",2010,250.0
"Total cocoa and products","REST OF WORLD","Million $","Cocoa","Foods",2010,1090.2
"Cocoa beans","ECUADOR","Million $","Cocoa","Foods",2010,93.5
"Cocoa beans","COTE D’IVOIRE","Million $","Cocoa","Foods",2010,594.0
"Cocoa beans","DOMINICAN REPUBLIC","Million $","Cocoa","Foods",2010,55.4
"Cocoa beans","GHANA","Million $","Cocoa","Foods",2010,95.6
"Cocoa beans","PERU","Million $","Cocoa","Foods",2010,2.3
"Cocoa beans","NIGERIA","Million $","Cocoa","Foods",2010,24.3
"Cocoa beans","REST OF WORLD","Million $","Cocoa","Foods",2010,385.8
"Cocoa paste, butter, and powder","COTE D’IVOIRE","Million $","Cocoa","Foods",2010,170.9
